Trip_ID,Pickup_DateTime,Drop_DateTime,Pickup_Location,Drop_Location,City,Fare_Amount,Payment_Type
T003758,2024-09-12 18:32:00,2024-09-12 19:49:00,HSR Layout,Lalbagh,Bangalore,696.07,Cash
T003728,2024-09-12 16:16:00,2024-09-12 16:36:00,Pune Airport,Phoenix Mall,Pune,238.95,Cash
T006526,2024-09-20 05:37:00,2024-09-20 06:31:00,Whitefield,Cubbon Park,Bangalore,492.53,Online
T003224,2024-09-10 16:47:00,2024-09-10 18:09:00,Kondapur,Secunderabad Station,Hyderabad,722.67,Online
T006447,2024-09-20 23:13:00,2024-09-21 00:25:00,Secunderabad,Charminar,Hyderabad,529.63,Cash
T000204,2024-09-01 15:40:00,2024-09-01 15:57:00,Gachibowli,Lumbini Park,Hyderabad,330.53,Cash
T001567,2024-09-05 21:12:00,2024-09-05 21:22:00,Karol Bagh,Lotus Temple,Delhi,180.29,Cash
T001426,2024-09-04 16:36:00,2024-09-04 17:38:00,Gachibowli,Apollo Hospitals,Hyderabad,302.21,Online
T005505,2024-09-17 09:41:00,2024-09-17 11:05:00,Indiranagar,Lalbagh,Bangalore,915.1,Online
T000664,2024-09-03 08:23:00,2024-09-03 09:15:00,Porur,Central Station,Chennai,668.34,Online
T000976,2024-09-03 17:55:00,2024-09-03 18:30:00,Pune Airport,MG Road,Pune,511.08,Online
T001394,2024-09-04 14:38:00,2024-09-04 15:04:00,Thane,Port,Mumbai,618.78,Cash
T001555,2024-09-05 15:02:00,2024-09-05 15:46:00,LB Nagar,University of Hyderabad,Hyderabad,483.91,Online
T000143,2024-09-01 19:45:00,2024-09-01 20:16:00,Bandra,Port,Mumbai,641.47,Cash
T004213,2024-09-13 14:50:00,2024-09-13 15:22:00,Andheri,Market,Mumbai,387.21,Online
T003945,2024-09-13 05:52:00,2024-09-13 06:51:00,Kukatpally,Golconda Fort,Hyderabad,537.97,Online
T000585,2024-09-02 09:11:00,2024-09-02 10:10:00,Jubilee Hills,Charminar,Hyderabad,597.46,Online
T001100,2024-09-04 18:32:00,2024-09-04 19:08:00,Colaba,Station,Mumbai,605.59,Online
T001353,2024-09-04 18:11:00,2024-09-04 18:39:00,Colaba,Port,Mumbai,629.06,Online
T004719,2024-09-15 21:36:00,2024-09-15 21:57:00,Guindy,Chepauk Stadium,Chennai,316.21,Online
T001201,2024-09-04 09:05:00,2024-09-04 09:26:00,Porur,Marina Beach,Chennai,335.54,Online
T002481,2024-09-08 13:56:00,2024-09-08 14:53:00,Malleshwaram,KR Market,Bangalore,626.79,Cash
T002300,2024-09-07 11:43:00,2024-09-07 12:05:00,Kurla,Hospital,Mumbai,292.73,Online
T002161,2024-09-07 09:28:00,2024-09-07 10:06:00,Secunderabad,Laad Bazaar,Hyderabad,762.54,Online
T002877,2024-09-10 07:09:00,2024-09-10 07:36:00,Porur,Pondy Bazaar,Chennai,408.37,Online
T001683,2024-09-05 20:18:00,2024-09-05 20:34:00,Banashankari,Cubbon Park,Bangalore,264.83,Online
T005890,2024-09-18 10:36:00,2024-09-18 11:16:00,Gachibowli,Laad Bazaar,Hyderabad,211.16,Online
T004812,2024-09-15 10:56:00,2024-09-15 12:25:00,Uppal,Secunderabad Station,Hyderabad,930.27,Online
T002227,2024-09-07 13:32:00,2024-09-07 15:00:00,Worli,Mall,Mumbai,1167.46,Online
T000967,2024-09-03 10:04:00,2024-09-03 11:18:00,Kukatpally,ITC Kakatiya,Hyderabad,535.97,Online
T005574,2024-09-17 17:19:00,2024-09-17 17:31:00,Kondapur,Lumbini Park,Hyderabad,194.1,Online
T003025,2024-09-10 20:27:00,2024-09-10 21:36:00,Janakpuri,DU Campus,Delhi,728.09,Cash
T003425,2024-09-11 16:41:00,2024-09-11 17:36:00,Banashankari,Commercial Street,Bangalore,598.74,Online
T004382,2024-09-14 02:29:00,2024-09-14 02:53:00,Kukatpally,Secunderabad Station,Hyderabad,165.63,Online
T001918,2024-09-06 05:45:00,2024-09-06 06:40:00,Jubilee Hills,ITC Kakatiya,Hyderabad,566.79,Online
T005788,2024-09-17 11:38:00,2024-09-17 12:57:00,Kempegowda Airport,Chinnaswamy Stadium,Bangalore,1003.58,Cash
T000733,2024-09-03 07:02:00,2024-09-03 07:50:00,Colaba,Port,Mumbai,542.41,Cash
T004050,2024-09-13 08:08:00,2024-09-13 08:39:00,Dwarka,Lotus Temple,Delhi,495.28,Online
T000333,2024-09-01 11:14:00,2024-09-01 12:07:00,Malleshwaram,UB City Mall,Bangalore,505.74,Online
T000979,2024-09-03 13:33:00,2024-09-03 13:59:00,Worli,Beach,Mumbai,614.98,Cash
T004224,2024-09-13 12:38:00,2024-09-13 14:08:00,Kurla,Beach,Mumbai,671.42,Online
T000352,2024-09-01 17:12:00,2024-09-01 18:09:00,Anna Nagar,Express Avenue,Chennai,637.3,Online
T006437,2024-09-20 22:22:00,2024-09-20 23:49:00,MG Road,Victoria Hospital,Bangalore,535.8,Online
T005888,2024-09-18 08:19:00,2024-09-18 08:34:00,Indiranagar,ITC Gardenia,Bangalore,524.57,Online
T004092,2024-09-13 20:27:00,2024-09-13 21:49:00,Kukatpally,Apollo Hospitals,Hyderabad,805.73,Online
T006387,2024-09-19 20:29:00,2024-09-19 20:46:00,Jubilee Hills,Forum Mall,Hyderabad,405.91,Online
T002084,2024-09-07 12:23:00,2024-09-07 12:41:00,Lajpat Nagar,AIIMS,Delhi,503.05,Cash
T003461,2024-09-11 13:20:00,2024-09-11 13:57:00,Tambaram,Chepauk Stadium,Chennai,610.67,Cash
T005846,2024-09-17 06:51:00,2024-09-17 07:32:00,Jayanagar,Lalbagh,Bangalore,237.22,Cash
T003086,2024-09-10 18:27:00,2024-09-10 19:04:00,IGI Airport,India Gate,Delhi,574.86,Online
T005304,2024-09-16 09:47:00,2024-09-16 10:21:00,T Nagar,Central Station,Chennai,191.09,Online
T005440,2024-09-17 10:31:00,2024-09-17 10:56:00,Downtown,University,Mumbai,503.04,Online
T000090,2024-09-01 12:48:00,2024-09-01 14:18:00,Vasant Kunj,AIIMS,Delhi,578.26,Cash
T000787,2024-09-03 09:53:00,2024-09-03 10:52:00,T Nagar,IT Corridor,Chennai,648.27,Online
T001356,2024-09-04 18:50:00,2024-09-04 19:46:00,Mylapore,Chepauk Stadium,Chennai,594.88,Online
T005092,2024-09-15 11:57:00,2024-09-15 12:48:00,Pune Airport,Pashan Lake,Pune,632.75,Online
T002963,2024-09-10 20:34:00,2024-09-10 21:29:00,Colaba,Hospital,Mumbai,1391.79,Online
T000871,2024-09-03 14:59:00,2024-09-03 16:22:00,Whitefield,Cubbon Park,Bangalore,329.01,Cash
T001247,2024-09-04 00:40:00,2024-09-04 01:16:00,Karol Bagh,AIIMS,Delhi,412.56,Cash
T002192,2024-09-07 15:09:00,2024-09-07 15:25:00,Pune Airport,Rajiv Gandhi IT Park,Pune,249.17,Online
T003374,2024-09-11 19:32:00,2024-09-11 20:43:00,MG Road,Lalbagh,Bangalore,650.68,Online
T003005,2024-09-10 18:43:00,2024-09-10 19:00:00,Anna Nagar,Marina Beach,Chennai,1006.29,Online
T001625,2024-09-05 14:14:00,2024-09-05 15:27:00,Wakad,Pune Station,Pune,796.22,Online
T000003,2024-09-01 04:39:00,2024-09-01 06:06:00,Jayanagar,IISc Campus,Bangalore,1016.45,Online
T001799,2024-09-06 02:26:00,2024-09-06 03:45:00,Kukatpally,Charminar,Hyderabad,771.55,Online
T002995,2024-09-10 03:03:00,2024-09-10 04:12:00,Dwarka,Five Star Hotel,Delhi,607.48,Online
T003180,2024-09-10 11:26:00,2024-09-10 12:55:00,Vasant Kunj,Lotus Temple,Delhi,753.39,Online
T000646,2024-09-03 14:25:00,2024-09-03 15:32:00,Koramangala,KR Market,Bangalore,298.34,Online
T005182,2024-09-16 00:02:00,2024-09-16 00:48:00,HSR Layout,UB City Mall,Bangalore,436.27,Cash
T000662,2024-09-03 11:58:00,2024-09-03 12:27:00,Hadapsar,Pune Station,Pune,307.29,Online
T005275,2024-09-16 15:49:00,2024-09-16 16:34:00,FC Road,Aga Khan Palace,Pune,473.58,Online
T003746,2024-09-12 08:01:00,2024-09-12 08:56:00,MG Road,Chinnaswamy Stadium,Bangalore,805.5,Online
T003443,2024-09-11 19:22:00,2024-09-11 20:22:00,Lajpat Nagar,Metro Station,Delhi,683.51,Online
T001752,2024-09-06 08:02:00,2024-09-06 08:45:00,Indiranagar,Commercial Street,Bangalore,655.3,Online
T006021,2024-09-18 05:55:00,2024-09-18 07:05:00,Gurgaon,Metro Station,Delhi,654.18,Online
T001414,2024-09-04 19:01:00,2024-09-04 19:57:00,Dadar,Hospital,Mumbai,822.52,Online
T003673,2024-09-12 09:51:00,2024-09-12 10:29:00,IGI Airport,Tech Park,Delhi,313.53,Cash
T002999,2024-09-10 18:30:00,2024-09-10 19:30:00,Kondapur,Golconda Fort,Hyderabad,553.29,Online
T000481,2024-09-02 10:21:00,2024-09-02 10:34:00,IGI Airport,Chandni Chowk,Delhi,267.99,Cash
T002067,2024-09-07 10:13:00,2024-09-07 11:21:00,Powai,Beach,Mumbai,571.38,Online
T000728,2024-09-03 20:56:00,2024-09-03 21:33:00,Colaba,Hotel,Mumbai,1549.8,Cash
T002264,2024-09-07 11:13:00,2024-09-07 11:50:00,Pune Airport,Pune Station,Pune,423.1,Online
T005268,2024-09-16 05:25:00,2024-09-16 06:30:00,Bandra,Hotel,Mumbai,479.17,Online
T004438,2024-09-14 18:12:00,2024-09-14 18:47:00,Connaught Place,Tech Park,Delhi,799.0,Online
T000035,2024-09-01 12:11:00,2024-09-01 13:01:00,LB Nagar,University of Hyderabad,Hyderabad,457.01,Cash
T005754,2024-09-17 16:13:00,2024-09-17 17:31:00,Jayanagar,UB City Mall,Bangalore,900.18,Online
T000389,2024-09-01 21:20:00,2024-09-01 22:22:00,Adyar,Marina Beach,Chennai,541.78,Online
T006060,2024-09-18 11:47:00,2024-09-18 13:05:00,Kothrud,Pashan Lake,Pune,604.45,Online
T001583,2024-09-05 19:49:00,2024-09-05 20:31:00,Lajpat Nagar,Five Star Hotel,Delhi,833.29,Cash
T001594,2024-09-05 16:58:00,2024-09-05 17:09:00,Adyar,Express Avenue,Chennai,211.4,Cash
T004185,2024-09-13 08:40:00,2024-09-13 09:59:00,Mylapore,Pondy Bazaar,Chennai,741.28,Cash
T002876,2024-09-10 08:56:00,2024-09-10 09:27:00,Vasant Kunj,DU Campus,Delhi,397.59,Online
T006063,2024-09-18 19:56:00,2024-09-18 20:32:00,Uppal,Lumbini Park,Hyderabad,353.13,Online
T005624,2024-09-17 18:32:00,2024-09-17 19:33:00,Jubilee Hills,Charminar,Hyderabad,651.92,Online
T006339,2024-09-19 07:13:00,2024-09-19 08:41:00,Banjara Hills,Lumbini Park,Hyderabad,861.66,Cash
T002846,2024-09-09 09:50:00,2024-09-09 10:45:00,HSR Layout,Victoria Hospital,Bangalore,349.3,Cash
T006465,2024-09-20 12:18:00,2024-09-20 13:27:00,Powai,Hospital,Mumbai,752.35,Online
T001675,2024-09-05 19:00:00,2024-09-05 20:12:00,Colaba,Hospital,Mumbai,543.55,Online
T005215,2024-09-16 18:15:00,2024-09-16 19:17:00,Malleshwaram,Chinnaswamy Stadium,Bangalore,683.34,Cash
T002530,2024-09-08 18:04:00,2024-09-08 19:26:00,Airport,Stadium,Mumbai,808.47,Online
T001120,2024-09-04 06:02:00,2024-09-04 07:03:00,Baner,MG Road,Pune,530.72,Online
T006217,2024-09-19 16:25:00,2024-09-19 17:47:00,LB Nagar,Laad Bazaar,Hyderabad,529.58,Online
T002521,2024-09-08 23:26:00,2024-09-08 23:58:00,T Nagar,Express Avenue,Chennai,469.88,Cash
T001054,2024-09-03 18:45:00,2024-09-03 19:49:00,Porur,IIT Madras,Chennai,786.76,Online
T000222,2024-09-01 09:59:00,2024-09-01 10:44:00,Vasant Kunj,Chandni Chowk,Delhi,385.55,Online
T000788,2024-09-03 18:47:00,2024-09-03 19:36:00,Jayanagar,Manyata Tech Park,Bangalore,405.44,Online
T000467,2024-09-02 18:18:00,2024-09-02 19:48:00,Gurgaon,Lotus Temple,Delhi,760.55,Cash
T006313,2024-09-19 10:21:00,2024-09-19 10:48:00,Bandra,Station,Mumbai,681.62,Online
T004404,2024-09-14 15:52:00,2024-09-14 16:06:00,Bandra,Hospital,Mumbai,328.48,Cash
T001987,2024-09-06 17:15:00,2024-09-06 18:26:00,Guindy,Pondy Bazaar,Chennai,737.04,Online
T002593,2024-09-08 15:19:00,2024-09-08 15:53:00,Chennai Airport,Taj Coromandel,Chennai,501.68,Online
T005135,2024-09-15 19:39:00,2024-09-15 19:56:00,MG Road,Chinnaswamy Stadium,Bangalore,345.32,Online
T003215,2024-09-10 20:50:00,2024-09-10 22:15:00,MG Road,KR Market,Bangalore,551.73,Online
T001756,2024-09-06 13:47:00,2024-09-06 15:04:00,Secunderabad,Laad Bazaar,Hyderabad,700.95,Online
T004250,2024-09-13 03:15:00,2024-09-13 03:29:00,FC Road,MG Road,Pune,216.55,Online
T005517,2024-09-17 20:09:00,2024-09-17 20:49:00,Kempegowda Airport,Chinnaswamy Stadium,Bangalore,730.16,Online
T002977,2024-09-10 17:22:00,2024-09-10 18:06:00,T Nagar,Taj Coromandel,Chennai,584.88,Cash
T002841,2024-09-09 21:28:00,2024-09-09 22:32:00,Baner,Pune Station,Pune,366.12,Online
T004547,2024-09-14 15:28:00,2024-09-14 15:48:00,Dadar,Hotel,Mumbai,381.03,Cash
T002506,2024-09-08 08:44:00,2024-09-08 10:08:00,Viman Nagar,Ruby Hall Clinic,Pune,819.08,Cash
T004358,2024-09-14 20:02:00,2024-09-14 20:27:00,Adyar,IT Corridor,Chennai,465.25,Online
T002842,2024-09-09 17:53:00,2024-09-09 19:06:00,Velachery,IIT Madras,Chennai,542.44,Online
T002645,2024-09-09 16:41:00,2024-09-09 17:33:00,OMR,Fort St George,Chennai,645.28,Online
T006698,2024-09-10 11:15:00,2024-09-10 12:36:00,IGI Airport,India Gate,Delhi,-15.960704633753263,Cash
T002209,2024-09-07 17:20:00,2024-09-07 18:02:00,Downtown,Station,Mumbai,536.5,Online
T000783,2024-09-03 07:42:00,2024-09-03 08:36:00,Indiranagar,Chinnaswamy Stadium,Bangalore,680.8,Cash
T004282,2024-09-13 15:42:00,2024-09-13 16:11:00,Thane,Station,Mumbai,704.29,Online
T001944,2024-09-06 15:35:00,2024-09-06 15:52:00,Hadapsar,Shaniwar Wada,Pune,338.02,Online
T000444,2024-09-02 10:39:00,2024-09-02 11:50:00,Secunderabad,Golconda Fort,Hyderabad,621.15,Online
T004887,2024-09-15 18:19:00,2024-09-15 19:03:00,Vasant Kunj,Shopping Mall,Delhi,310.27,Online
T002200,2024-09-07 08:19:00,2024-09-07 09:24:00,Banashankari,Victoria Hospital,Bangalore,336.56,Online
T006211,2024-09-19 16:04:00,2024-09-19 17:27:00,Bandra,Hospital,Mumbai,622.62,Cash
T005015,2024-09-15 16:04:00,2024-09-15 16:18:00,Viman Nagar,MG Road,Pune,238.16,Online
T001520,2024-09-05 06:37:00,2024-09-05 07:27:00,Kurla,University,Mumbai,491.68,Online
T006380,2024-09-19 17:49:00,2024-09-19 19:03:00,Gachibowli,ITC Kakatiya,Hyderabad,937.74,Cash
T006148,2024-09-18 19:04:00,2024-09-18 19:17:00,Anna Nagar,IT Corridor,Chennai,196.26,Online
T003289,2024-09-10 10:01:00,2024-09-10 10:22:00,Noida,Lotus Temple,Delhi,486.55,Online
T004652,2024-09-14 07:27:00,2024-09-14 08:36:00,Tambaram,Express Avenue,Chennai,495.51,Online
T001677,2024-09-05 11:40:00,2024-09-05 13:01:00,Wakad,Shaniwar Wada,Pune,718.97,Online
T005676,2024-09-17 14:18:00,2024-09-17 14:52:00,Chennai Airport,IIT Madras,Chennai,578.32,Cash
T001117,2024-09-04 20:38:00,2024-09-04 21:14:00,Colaba,Port,Mumbai,989.46,Cash
T004153,2024-09-13 04:08:00,2024-09-13 04:34:00,MG Road,UB City Mall,Bangalore,370.9,Online
T000379,2024-09-01 09:38:00,2024-09-01 11:08:00,Aundh,Pashan Lake,Pune,888.41,Online
T001378,2024-09-04 20:08:00,2024-09-04 20:34:00,Kempegowda Airport,Lalbagh,Bangalore,693.32,Cash
T003277,2024-09-10 17:11:00,2024-09-10 17:57:00,Connaught Place,Five Star Hotel,Delhi,587.36,Online
T002575,2024-09-08 20:23:00,2024-09-08 21:07:00,Dadar,Office Complex,Mumbai,626.97,Online
T000179,2024-09-01 21:50:00,2024-09-01 22:25:00,Adyar,Central Station,Chennai,322.81,Cash
T005562,2024-09-17 15:34:00,2024-09-17 16:39:00,Kukatpally,HITEC City,Hyderabad,639.45,Cash
T005618,2024-09-17 11:51:00,2024-09-17 12:32:00,Thane,Beach,Mumbai,460.66,Online
T004642,2024-09-14 12:03:00,2024-09-14 13:11:00,Janakpuri,Tech Park,Delhi,538.1,Cash
T000448,2024-09-02 10:32:00,2024-09-02 11:02:00,Janakpuri,Shopping Mall,Delhi,574.28,Online
T003881,2024-09-12 14:13:00,2024-09-12 15:12:00,Dwarka,Shopping Mall,Delhi,795.16,Cash
T005334,2024-09-16 22:45:00,2024-09-16 23:06:00,Hadapsar,Ruby Hall Clinic,Pune,448.14,Online
T000122,2024-09-01 13:41:00,2024-09-01 14:14:00,FC Road,Pune Station,Pune,564.15,Cash
T006464,2024-09-20 18:33:00,2024-09-20 18:44:00,Guindy,IIT Madras,Chennai,366.47,Cash
T004388,2024-09-14 12:27:00,2024-09-14 13:30:00,Secunderabad,Golconda Fort,Hyderabad,672.77,Online
T000594,2024-09-02 20:19:00,2024-09-02 20:58:00,Banashankari,UB City Mall,Bangalore,722.93,Cash
T005791,2024-09-17 19:12:00,2024-09-17 20:01:00,Rajiv Gandhi Airport,Lumbini Park,Hyderabad,403.28,Online
T004437,2024-09-14 20:50:00,2024-09-14 21:45:00,Viman Nagar,Phoenix Mall,Pune,557.27,Cash
T000740,2024-09-03 18:24:00,2024-09-03 19:09:00,Banashankari,Cubbon Park,Bangalore,511.52,Online
T000526,2024-09-02 06:35:00,2024-09-02 07:43:00,MG Road,Chinnaswamy Stadium,Bangalore,690.82,Online
T006028,2024-09-18 18:16:00,2024-09-18 19:46:00,Viman Nagar,Rajiv Gandhi IT Park,Pune,799.35,Online
T002538,2024-09-08 14:58:00,2024-09-08 16:08:00,Viman Nagar,COEP Campus,Pune,876.28,Cash
T006637,2024-09-13 08:51:00,2024-09-13 09:18:00,T Nagar,IT Corridor,Chennai,-61.8813193853884,Online
T005230,2024-09-16 13:25:00,2024-09-16 14:34:00,Kondapur,Laad Bazaar,Hyderabad,489.04,Online
T003368,2024-09-11 00:25:00,2024-09-11 01:37:00,Hadapsar,Rajiv Gandhi IT Park,Pune,466.3,Online
T003674,2024-09-12 20:45:00,2024-09-12 21:47:00,Powai,Hospital,Mumbai,516.05,Online
T006587,2024-09-20 19:57:00,2024-09-20 20:42:00,Jayanagar,Victoria Hospital,Bangalore,1254.05,Cash
T005842,2024-09-17 17:40:00,2024-09-17 17:51:00,Thane,Hotel,Mumbai,257.77,Online
T003318,2024-09-11 19:57:00,2024-09-11 20:59:00,Kothrud,Phoenix Mall,Pune,992.43,Online
T001345,2024-09-04 13:56:00,2024-09-04 14:07:00,Velachery,Express Avenue,Chennai,448.73,Online
T006070,2024-09-18 12:28:00,2024-09-18 12:41:00,Connaught Place,India Gate,Delhi,621.82,Online
T002704,2024-09-09 13:18:00,2024-09-09 14:30:00,Begumpet,Charminar,Hyderabad,377.62,Online
T006361,2024-09-19 08:15:00,2024-09-19 08:26:00,Indiranagar,Commercial Street,Bangalore,944.65,Online
T003781,2024-09-12 18:31:00,2024-09-12 18:44:00,Guindy,Central Station,Chennai,367.79,Cash
T000050,2024-09-01 09:26:00,2024-09-01 10:09:00,Worli,Mall,Mumbai,742.21,Cash
T006115,2024-09-18 18:20:00,2024-09-18 18:36:00,HSR Layout,IISc Campus,Bangalore,182.52,Cash
T002886,2024-09-10 08:13:00,2024-09-10 09:26:00,Chennai Airport,Pondy Bazaar,Chennai,860.0,Online
T005961,2024-09-18 23:16:00,2024-09-19 00:21:00,Janakpuri,Shopping Mall,Delhi,625.21,Online
T000294,2024-09-01 12:52:00,2024-09-01 14:22:00,Banjara Hills,Forum Mall,Hyderabad,752.32,Online
T003212,2024-09-10 08:26:00,2024-09-10 09:25:00,Worli,University,Mumbai,899.1,Cash
T004861,2024-09-15 20:43:00,2024-09-15 21:49:00,Electronic City,Chinnaswamy Stadium,Bangalore,517.98,Online
T003155,2024-09-10 23:38:00,2024-09-11 00:33:00,Uppal,Charminar,Hyderabad,552.96,Online
T006407,2024-09-19 21:23:00,2024-09-19 21:52:00,Powai,Stadium,Mumbai,370.97,Online
T005952,2024-09-18 14:26:00,2024-09-18 15:56:00,Adyar,Chepauk Stadium,Chennai,888.69,Cash
T005209,2024-09-16 10:56:00,2024-09-16 11:45:00,Velachery,Chepauk Stadium,Chennai,426.53,Online
T000073,2024-09-01 06:40:00,2024-09-01 07:06:00,Kempegowda Airport,IISc Campus,Bangalore,294.03,Cash
T000980,2024-09-03 10:19:00,2024-09-03 11:02:00,Worli,Hospital,Mumbai,570.94,Online
T006469,2024-09-20 18:37:00,2024-09-20 19:18:00,Viman Nagar,Aga Khan Palace,Pune,525.62,Online
T003809,2024-09-12 19:04:00,2024-09-12 19:43:00,Connaught Place,Five Star Hotel,Delhi,457.62,Online
T002467,2024-09-08 09:53:00,2024-09-08 11:07:00,IGI Airport,Chandni Chowk,Delhi,796.02,Cash
T006386,2024-09-19 11:47:00,2024-09-19 12:00:00,HSR Layout,Commercial Street,Bangalore,282.38,Online
T002970,2024-09-10 08:08:00,2024-09-10 08:31:00,Tambaram,Express Avenue,Chennai,966.24,Online
T006355,2024-09-19 07:45:00,2024-09-19 08:10:00,Kukatpally,Lumbini Park,Hyderabad,520.6,Online
T002671,2024-09-09 21:54:00,2024-09-09 22:28:00,Thane,Hospital,Mumbai,285.5,Online
T002806,2024-09-09 12:37:00,2024-09-09 13:30:00,Banashankari,Lalbagh,Bangalore,435.13,Online
T000491,2024-09-02 16:01:00,2024-09-02 17:00:00,Noida,Metro Station,Delhi,663.38,Online
T004563,2024-09-14 09:32:00,2024-09-14 10:28:00,Wakad,COEP Campus,Pune,325.06,Online
T006058,2024-09-18 09:18:00,2024-09-18 10:12:00,Porur,Apollo Hospital,Chennai,509.98,Online
T005314,2024-09-16 13:16:00,2024-09-16 14:33:00,Wakad,COEP Campus,Pune,295.85,Online
T000700,2024-09-03 13:16:00,2024-09-03 13:32:00,Thane,Mall,Mumbai,212.62,Online
T004327,2024-09-13 23:30:00,2024-09-14 00:24:00,Kempegowda Airport,Lalbagh,Bangalore,670.24,Online
T005157,2024-09-16 18:58:00,2024-09-16 19:27:00,Aundh,Ruby Hall Clinic,Pune,624.46,Online
T000176,2024-09-01 09:49:00,2024-09-01 10:19:00,Hadapsar,Aga Khan Palace,Pune,270.65,Cash
T000674,2024-09-03 17:45:00,2024-09-03 18:46:00,Vasant Kunj,Red Fort,Delhi,667.28,Cash
T000735,2024-09-03 07:17:00,2024-09-03 08:39:00,Janakpuri,Chandni Chowk,Delhi,652.03,Online
T004588,2024-09-14 05:57:00,2024-09-14 07:05:00,Velachery,Express Avenue,Chennai,320.11,Cash
T002669,2024-09-09 19:36:00,2024-09-09 19:52:00,Lajpat Nagar,AIIMS,Delhi,551.93,Online
T000496,2024-09-02 18:26:00,2024-09-02 19:36:00,Whitefield,Chinnaswamy Stadium,Bangalore,695.04,Online
T002775,2024-09-09 08:02:00,2024-09-09 08:47:00,Lajpat Nagar,Metro Station,Delhi,413.53,Cash
T003765,2024-09-12 09:49:00,2024-09-12 10:13:00,Guindy,Apollo Hospital,Chennai,446.9,Online
T001253,2024-09-04 18:43:00,2024-09-04 19:57:00,Koramangala,UB City Mall,Bangalore,552.98,Online
T003849,2024-09-12 08:07:00,2024-09-12 09:22:00,Wakad,COEP Campus,Pune,532.2,Cash
T002804,2024-09-09 14:42:00,2024-09-09 15:36:00,Dadar,Mall,Mumbai,576.96,Online
T003726,2024-09-12 09:44:00,2024-09-12 10:54:00,Whitefield,Commercial Street,Bangalore,1280.32,Cash
T003723,2024-09-12 08:50:00,2024-09-12 09:18:00,Worli,Office Complex,Mumbai,1141.82,Online
T000180,2024-09-01 17:10:00,2024-09-01 18:19:00,Baner,Ruby Hall Clinic,Pune,634.88,Online
T002329,2024-09-07 16:20:00,2024-09-07 17:06:00,Wakad,Pune Station,Pune,431.86,Online
T001746,2024-09-06 17:47:00,2024-09-06 18:45:00,Secunderabad,Secunderabad Station,Hyderabad,334.25,Online
T005433,2024-09-17 08:09:00,2024-09-17 08:36:00,IGI Airport,AIIMS,Delhi,627.36,Online
T006000,2024-09-18 09:35:00,2024-09-18 10:52:00,Koramangala,IISc Campus,Bangalore,539.95,Online
T003644,2024-09-12 09:44:00,2024-09-12 10:41:00,Kempegowda Airport,Commercial Street,Bangalore,781.37,Online
T004251,2024-09-13 18:46:00,2024-09-13 19:48:00,Jubilee Hills,Secunderabad Station,Hyderabad,525.23,Online
T006312,2024-09-19 18:14:00,2024-09-19 19:22:00,HSR Layout,Manyata Tech Park,Bangalore,459.04,Cash
T005827,2024-09-17 14:29:00,2024-09-17 14:45:00,Gachibowli,Secunderabad Station,Hyderabad,335.89,Cash
T006327,2024-09-19 21:24:00,2024-09-19 22:27:00,Whitefield,KR Market,Bangalore,417.28,Online
T000328,2024-09-01 14:30:00,2024-09-01 14:47:00,Karol Bagh,AIIMS,Delhi,173.2,Online
T005223,2024-09-16 18:18:00,2024-09-16 19:46:00,Colaba,Mall,Mumbai,918.34,Online
T003527,2024-09-12 09:01:00,2024-09-12 09:58:00,LB Nagar,Golconda Fort,Hyderabad,370.27,Cash
T004022,2024-09-13 07:23:00,2024-09-13 08:05:00,Rohini,Lotus Temple,Delhi,646.54,Cash
T002706,2024-09-09 08:23:00,2024-09-09 08:51:00,Porur,IT Corridor,Chennai,249.39,Online
T000995,2024-09-03 19:57:00,2024-09-03 20:30:00,Koregaon Park,Ruby Hall Clinic,Pune,408.74,Online
T001710,2024-09-05 14:38:00,2024-09-05 15:16:00,Kukatpally,Laad Bazaar,Hyderabad,579.87,Online
T005570,2024-09-17 08:59:00,2024-09-17 09:09:00,FC Road,Phoenix Mall,Pune,254.61,Cash
T002686,2024-09-09 17:20:00,2024-09-09 18:02:00,Lajpat Nagar,Shopping Mall,Delhi,789.19,Cash
T006237,2024-09-19 08:35:00,2024-09-19 09:58:00,Dadar,Station,Mumbai,1213.1,Online
T004159,2024-09-13 16:43:00,2024-09-13 17:17:00,Noida,Shopping Mall,Delhi,490.48,Cash
T002616,2024-09-08 19:54:00,2024-09-08 20:52:00,Indiranagar,ITC Gardenia,Bangalore,1242.39,Online
T004692,2024-09-14 08:03:00,2024-09-14 08:53:00,Electronic City,Chinnaswamy Stadium,Bangalore,513.8,Cash
T001070,2024-09-03 03:46:00,2024-09-03 04:26:00,Guindy,Apollo Hospital,Chennai,488.39,Cash
T002765,2024-09-09 07:31:00,2024-09-09 08:29:00,Velachery,Taj Coromandel,Chennai,437.8,Online
T003703,2024-09-12 05:29:00,2024-09-12 05:39:00,T Nagar,Fort St George,Chennai,439.01,Online
T002399,2024-09-08 06:34:00,2024-09-08 07:08:00,Rohini,Five Star Hotel,Delhi,238.77,Online
T002448,2024-09-08 21:54:00,2024-09-08 22:24:00,Gachibowli,ITC Kakatiya,Hyderabad,366.24,Cash
T005959,2024-09-18 23:53:00,2024-09-19 00:34:00,Mylapore,Pondy Bazaar,Chennai,373.92,Online
